Num,Energy_Window,Energy_Std_Window,Variance,Epoch,Time,Energy,Energy_Std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,Net_Overlap,Std_Mean,J1,J2,Length
4,-14.33386,0.00493,0.06932,990,56.79083,-14.34202,0.06932,-14.33245,0.12941,-0.10914,0.82171,0.01638,0.88537,0.85066,0.85066,-0.88514,0.88514,0,0.00483,-1,1,8
5,-14.33537,0.0041,0.05082,1111,63.74272,-14.33751,0.05082,-14.33358,0.10551,-0.11029,0.84286,0.014,0.902,0.85162,0.85162,-0.90686,0.90686,0,0.00354,-1,1,8
6,-14.33613,0.00432,0.07068,945,55.44277,-14.33489,0.07068,-14.33313,0.14362,-0.10914,0.82114,0.01513,0.88987,0.84777,0.84777,-0.89629,0.89629,0,0.00493,-1,1,8
7,-14.33517,0.0031,0.06876,1204,70.83101,-14.33495,0.06876,-14.33537,0.0862,-0.10657,0.82486,0.01519,0.89219,0.83649,0.83649,-0.89914,0.89914,0,0.0048,-1,1,8
8,-14.34008,0.00468,0.0598,1969,119.34283,-14.33795,0.0598,-14.33334,0.16105,-0.09714,0.80229,0.01775,0.87275,0.85114,0.85114,-0.87771,0.87771,0,0.00417,-1,1,8
9,-14.33565,0.00351,0.04456,887,52.29199,-14.34406,0.04456,-14.33839,0.13792,-0.11886,0.83257,0.015,0.89175,0.88947,0.88947,-0.89257,0.89257,0,0.00311,-1,1,8
0,-14.87685,0.00418,0.06843,949,55.70586,-14.87341,0.06843,-14.8738,0.10318,-0.10714,0.83057,0.01444,0.89569,0.8731,0.8731,-0.90057,0.90057,0,0.0046,-1,1.1,8
1,-14.87677,0.00325,0.06656,1017,59.65728,-14.88062,0.06656,-14.87793,0.1432,-0.11686,0.84029,0.01369,0.89844,0.82711,0.82711,-0.9,0.9,0,0.00447,-1,1.1,8
2,-14.87578,0.0045,0.07209,1300,74.55916,-14.87583,0.07209,-14.87097,0.13432,-0.11314,0.84057,0.01312,0.90637,0.8962,0.8962,-0.91086,0.91086,0,0.00485,-1,1.1,8
3,-14.87679,0.00457,0.06542,814,47.67378,-14.88185,0.06542,-14.87826,0.12196,-0.11571,0.84943,0.01306,0.91131,0.87235,0.87235,-0.91229,0.91229,0,0.0044,-1,1.1,8
4,-14.87545,0.00396,0.05111,1064,63.49762,-14.88107,0.05111,-14.87764,0.08457,-0.11514,0.85971,0.01319,0.90919,0.85066,0.85066,-0.90914,0.90914,0,0.00343,-1,1.1,8
5,-14.8753,0.0058,0.07374,677,40.01458,-14.88162,0.07374,-14.88299,0.12796,-0.11914,0.85343,0.01381,0.90256,0.85162,0.85162,-0.90086,0.90086,0,0.00495,-1,1.1,8
6,-14.87686,0.00362,0.05602,1033,62.23199,-14.87959,0.05602,-14.87974,0.09996,-0.11086,0.84914,0.0145,0.901,0.84777,0.84777,-0.90371,0.90371,0,0.00376,-1,1.1,8
7,-14.87611,0.00419,0.07405,988,58.82649,-14.88386,0.07405,-14.87089,0.13098,-0.11714,0.81314,0.01438,0.89038,0.83649,0.83649,-0.89371,0.89371,0,0.00497,-1,1.1,8
8,-14.87857,0.00455,0.05752,1851,112.57607,-14.87874,0.05752,-14.88347,0.12487,-0.11114,0.86714,0.01394,0.90044,0.85114,0.85114,-0.89829,0.89829,0,0.00387,-1,1.1,8
9,-14.87624,0.00448,0.06558,737,44.51135,-14.88344,0.06558,-14.87925,0.16233,-0.12514,0.88914,0.01138,0.91912,0.88947,0.88947,-0.91886,0.91886,0,0.00441,-1,1.1,8
0,-15.42133,0.00463,0.07515,744,45.81848,-15.42706,0.07515,-15.42218,0.16287,-0.11229,0.87057,0.01219,0.91769,0.8731,0.8731,-0.91743,0.91743,0,0.00487,-1,1.2,8
1,-15.4221,0.0044,0.0718,1002,58.84936,-15.42695,0.0718,-15.42611,0.09092,-0.11657,0.86057,0.01325,0.905,0.82711,0.82711,-0.90686,0.90686,0,0.00465,-1,1.2,8
2,-15.42267,0.00519,0.0628,940,54.95076,-15.43268,0.0628,-15.41384,0.2449,-0.11314,0.87257,0.01175,0.91875,0.8962,0.8962,-0.91943,0.91943,0,0.00407,-1,1.2,8
3,-15.42087,0.00576,0.06971,840,50.89,-15.42974,0.06971,-15.4203,0.15427,-0.116,0.84,0.01388,0.90862,0.87235,0.87235,-0.90886,0.90886,0,0.00452,-1,1.2,8
4,-15.42146,0.00501,0.07403,1190,71.14944,-15.42632,0.07403,-15.41953,0.15244,-0.11743,0.87857,0.01144,0.91669,0.85066,0.85066,-0.916,0.916,0,0.0048,-1,1.2,8
5,-15.42143,0.00424,0.06324,1073,63.92812,-15.42566,0.06324,-15.41797,0.15171,-0.11629,0.85343,0.01206,0.90506,0.85162,0.85162,-0.90914,0.90914,0,0.0041,-1,1.2,8
6,-15.42187,0.0055,0.07127,773,45.05284,-15.42527,0.07127,-15.40674,0.26575,-0.12229,0.85714,0.0115,0.91025,0.84777,0.84777,-0.91086,0.91086,0,0.00462,-1,1.2,8
7,-15.42164,0.00414,0.07597,1063,62.95925,-15.42257,0.07597,-15.41393,0.15159,-0.11371,0.85657,0.01175,0.91,0.83649,0.83649,-0.91114,0.91114,0,0.00493,-1,1.2,8
8,-15.42282,0.00535,0.07275,1570,93.38423,-15.43213,0.07275,-15.42101,0.18617,-0.12143,0.86543,0.01294,0.90944,0.85114,0.85114,-0.908,0.908,0,0.00471,-1,1.2,8
9,-15.42353,0.00519,0.07049,783,45.87078,-15.43119,0.07049,-15.42414,0.14951,-0.11543,0.856,0.012,0.91275,0.88947,0.88947,-0.91486,0.91486,0,0.00457,-1,1.2,8
0,-15.97316,0.00513,0.03746,1087,62.75214,-15.97868,0.03746,-15.9693,0.12875,-0.11629,0.86371,0.01206,0.91206,0.8731,0.8731,-0.91543,0.91543,0,0.00234,-1,1.3,8
1,-15.97209,0.0054,0.05376,1002,57.83803,-15.97919,0.05376,-15.97896,0.08153,-0.12114,0.88,0.01175,0.91775,0.82711,0.82711,-0.91771,0.91771,0,0.00336,-1,1.3,8
2,-15.97084,0.00729,0.06149,1126,64.22713,-15.98302,0.06149,-15.96857,0.19538,-0.11686,0.88086,0.01019,0.92244,0.8962,0.8962,-0.92571,0.92571,0,0.00385,-1,1.3,8
3,-15.97344,0.0038,0.07315,1096,64.89918,-15.98022,0.07315,-15.96453,0.14801,-0.11829,0.85943,0.011,0.916,0.87235,0.87235,-0.91886,0.91886,0,0.00458,-1,1.3,8
4,-15.97212,0.0046,0.06135,1064,61.25849,-15.97842,0.06135,-15.96998,0.10102,-0.124,0.912,0.01025,0.93125,0.85066,0.85066,-0.93,0.93,0,0.00384,-1,1.3,8
5,-15.9713,0.00594,0.07468,1033,59.40412,-15.97746,0.07468,-15.97729,0.13154,-0.122,0.86771,0.01144,0.92119,0.85162,0.85162,-0.92257,0.92257,0,0.00467,-1,1.3,8
6,-15.97206,0.00406,0.07691,952,55.73847,-15.9771,0.07691,-15.97428,0.13895,-0.11457,0.86143,0.01256,0.90781,0.84777,0.84777,-0.912,0.912,0,0.00481,-1,1.3,8
7,-15.97306,0.00491,0.07733,1056,61.98556,-15.97817,0.07733,-15.97187,0.14968,-0.11714,0.868,0.01113,0.91362,0.83649,0.83649,-0.91743,0.91743,0,0.00484,-1,1.3,8
8,-15.97316,0.00501,0.0786,1622,97.51596,-15.9767,0.0786,-15.97585,0.18407,-0.11143,0.85371,0.01375,0.91,0.85114,0.85114,-0.91171,0.91171,0,0.00492,-1,1.3,8
9,-15.97332,0.00528,0.0761,771,47.37041,-15.97725,0.0761,-15.98053,0.17173,-0.12171,0.87429,0.013,0.9155,0.88947,0.88947,-0.91343,0.91343,0,0.00476,-1,1.3,8
0,-16.52628,0.00576,0.07374,891,51.22108,-16.53232,0.07374,-16.52291,0.20968,-0.11343,0.89343,0.01031,0.92631,0.8731,0.8731,-0.92629,0.92629,0,0.00446,-1,1.4,8
1,-16.52567,0.00643,0.08151,920,52.84255,-16.5337,0.08151,-16.52203,0.25538,-0.11971,0.88086,0.01044,0.92369,0.82711,0.82711,-0.92686,0.92686,0,0.00493,-1,1.4,8
2,-16.528,0.00609,0.08083,940,53.94106,-16.53868,0.08083,-16.51765,0.2439,-0.11429,0.87429,0.01075,0.924,0.8962,0.8962,-0.92371,0.92371,0,0.00489,-1,1.4,8
3,-16.52609,0.00728,0.06692,908,51.91812,-16.53693,0.06692,-16.53721,0.13618,-0.11343,0.85,0.01231,0.91206,0.87235,0.87235,-0.91543,0.91543,0,0.00405,-1,1.4,8
4,-16.52685,0.00564,0.05947,1086,62.10014,-16.53403,0.05947,-16.53133,0.13948,-0.11543,0.86914,0.01138,0.92037,0.85066,0.85066,-0.922,0.922,0,0.0036,-1,1.4,8
5,-16.52488,0.00954,0.08246,587,33.96477,-16.53766,0.08246,-16.53363,0.17802,-0.12,0.86686,0.01125,0.92125,0.85162,0.85162,-0.92257,0.92257,0,0.00499,-1,1.4,8
6,-16.52642,0.005,0.07788,953,55.29737,-16.53024,0.07788,-16.52461,0.20555,-0.11571,0.86714,0.01169,0.91769,0.84777,0.84777,-0.91714,0.91714,0,0.00471,-1,1.4,8
7,-16.52674,0.0053,0.07925,1136,67.27432,-16.53596,0.07925,-16.52167,0.11347,-0.12,0.87714,0.01138,0.92087,0.83649,0.83649,-0.92171,0.92171,0,0.00479,-1,1.4,8
8,-16.52515,0.00641,0.04668,1570,92.5545,-16.52818,0.04668,-16.52441,0.1622,-0.11371,0.88571,0.01225,0.9245,0.85114,0.85114,-0.92114,0.92114,0,0.00282,-1,1.4,8
9,-16.52462,0.00884,0.07697,573,33.24269,-16.54133,0.07697,-16.53056,0.21799,-0.11629,0.858,0.01281,0.91931,0.88947,0.88947,-0.91857,0.91857,0,0.00465,-1,1.4,8
0,-17.08386,0.00563,0.07385,883,50.77524,-17.09124,0.07385,-17.07822,0.25729,-0.12343,0.91086,0.00825,0.939,0.8731,0.8731,-0.94143,0.94143,0,0.00432,-1,1.5,8
1,-17.08659,0.00586,0.06604,724,41.52029,-17.09698,0.06604,-17.08283,0.22955,-0.11943,0.87371,0.011,0.92825,0.82711,0.82711,-0.92771,0.92771,0,0.00386,-1,1.5,8
2,-17.08533,0.00652,0.07798,940,53.82971,-17.09416,0.07798,-17.07513,0.24638,-0.11686,0.88714,0.00981,0.93056,0.8962,0.8962,-0.93114,0.93114,0,0.00456,-1,1.5,8
3,-17.08253,0.00816,0.06893,597,34.5606,-17.09477,0.06893,-17.04868,0.43621,-0.12086,0.88886,0.00906,0.92306,0.87235,0.87235,-0.92343,0.92343,0,0.00403,-1,1.5,8
4,-17.08319,0.00808,0.07292,988,57.38666,-17.09075,0.07292,-17.08673,0.1753,-0.12343,0.89429,0.00962,0.93087,0.85066,0.85066,-0.932,0.932,0,0.00427,-1,1.5,8
5,-17.08371,0.00963,0.08376,670,39.23389,-17.09722,0.08376,-17.07026,0.32199,-0.12229,0.89486,0.01025,0.93025,0.85162,0.85162,-0.92829,0.92829,0,0.0049,-1,1.5,8
6,-17.08226,0.0098,0.08266,595,34.73825,-17.09456,0.08266,-17.0879,0.15983,-0.11857,0.89343,0.00931,0.93931,0.84777,0.84777,-0.94229,0.94229,0,0.00484,-1,1.5,8
7,-17.08502,0.00571,0.07482,1063,61.65186,-17.09017,0.07482,-17.07679,0.18196,-0.12114,0.9,0.00825,0.937,0.83649,0.83649,-0.93771,0.93771,0,0.00438,-1,1.5,8
8,-17.08541,0.00483,0.07791,1279,73.31389,-17.09256,0.07791,-17.09449,0.07294,-0.13114,0.91,0.00856,0.93831,0.85114,0.85114,-0.93743,0.93743,0,0.00456,-1,1.5,8
9,-17.08409,0.00579,0.08394,783,45.42251,-17.09519,0.08394,-17.0798,0.24208,-0.12029,0.88143,0.01069,0.92469,0.88947,0.88947,-0.92457,0.92457,0,0.00491,-1,1.5,8
0,-17.64367,0.00685,0.08694,792,45.66766,-17.6602,0.08694,-17.63412,0.29794,-0.12029,0.88771,0.01044,0.92794,0.8731,0.8731,-0.93029,0.93029,0,0.00492,-1,1.6,8
1,-17.64652,0.00588,0.0818,795,46.04032,-17.65901,0.0818,-17.63547,0.34723,-0.114,0.86543,0.01156,0.92056,0.82711,0.82711,-0.92171,0.92171,0,0.00463,-1,1.6,8
2,-17.64456,0.00853,0.07315,810,46.77542,-17.65697,0.07315,-17.64043,0.21646,-0.11714,0.89714,0.01063,0.92387,0.8962,0.8962,-0.92543,0.92543,0,0.00414,-1,1.6,8
3,-17.64448,0.0062,0.06328,908,52.72553,-17.65388,0.06328,-17.65712,0.182,-0.12143,0.87743,0.00994,0.92919,0.87235,0.87235,-0.93229,0.93229,0,0.00358,-1,1.6,8
4,-17.64346,0.00851,0.05543,988,56.79271,-17.64946,0.05543,-17.64802,0.16344,-0.12429,0.89857,0.00869,0.93644,0.85066,0.85066,-0.93857,0.93857,0,0.00314,-1,1.6,8
5,-17.64445,0.00609,0.0873,1008,57.97571,-17.65875,0.0873,-17.64266,0.18186,-0.12,0.88457,0.009,0.93475,0.85162,0.85162,-0.93629,0.93629,0,0.00494,-1,1.6,8
6,-17.6443,0.00798,0.07287,724,41.99261,-17.65998,0.07287,-17.6487,0.21308,-0.122,0.86886,0.00844,0.93769,0.84777,0.84777,-0.94086,0.94086,0,0.00413,-1,1.6,8
7,-17.6449,0.0057,0.07993,977,56.90856,-17.65196,0.07993,-17.64578,0.16257,-0.12571,0.90343,0.00937,0.92937,0.83649,0.83649,-0.93029,0.93029,0,0.00453,-1,1.6,8
8,-17.64537,0.00941,0.07408,886,51.17751,-17.66169,0.07408,-17.64143,0.23241,-0.126,0.90486,0.00869,0.93919,0.85114,0.85114,-0.94029,0.94029,0,0.00419,-1,1.6,8
9,-17.645,0.00645,0.07864,782,45.32573,-17.65299,0.07864,-17.649,0.15182,-0.12257,0.89743,0.00906,0.93506,0.88947,0.88947,-0.93629,0.93629,0,0.00445,-1,1.6,8
0,-18.20942,0.00634,0.07764,699,40.7585,-18.21731,0.07764,-18.21283,0.16117,-0.12371,0.89229,0.00969,0.93194,0.8731,0.8731,-0.93171,0.93171,0,0.00426,-1,1.7,8
1,-18.20766,0.00587,0.08369,892,53.94054,-18.21855,0.08369,-18.22161,0.14584,-0.12114,0.89714,0.01,0.93275,0.82711,0.82711,-0.93457,0.93457,0,0.00459,-1,1.7,8
2,-18.20676,0.00939,0.07966,810,46.68878,-18.21808,0.07966,-18.21022,0.18073,-0.11657,0.90286,0.0105,0.92925,0.8962,0.8962,-0.93057,0.93057,0,0.00437,-1,1.7,8
3,-18.21016,0.00601,0.05935,931,54.36422,-18.21818,0.05935,-18.21029,0.20603,-0.126,0.89971,0.00981,0.92931,0.87235,0.87235,-0.92857,0.92857,0,0.00326,-1,1.7,8
4,-18.20883,0.00709,0.08433,1430,85.87693,-18.21544,0.08433,-18.21511,0.17905,-0.11886,0.88629,0.01038,0.92837,0.85066,0.85066,-0.92914,0.92914,0,0.00463,-1,1.7,8
5,-18.20767,0.00618,0.08164,926,56.68065,-18.2183,0.08164,-18.2063,0.23543,-0.12714,0.89514,0.00856,0.93481,0.85162,0.85162,-0.93686,0.93686,0,0.00448,-1,1.7,8
6,-18.20826,0.00738,0.07058,724,44.02527,-18.221,0.07058,-18.21226,0.24408,-0.122,0.878,0.00806,0.94181,0.84777,0.84777,-0.94343,0.94343,0,0.00387,-1,1.7,8
7,-18.21146,0.00662,0.0826,889,53.42854,-18.223,0.0826,-18.20447,0.20881,-0.12314,0.91286,0.00719,0.94294,0.83649,0.83649,-0.94857,0.94857,0,0.00453,-1,1.7,8
8,-18.2067,0.00774,0.07421,1475,92.64738,-18.21736,0.07421,-18.2024,0.30093,-0.126,0.91171,0.00856,0.93856,0.85114,0.85114,-0.93914,0.93914,0,0.00407,-1,1.7,8
9,-18.20978,0.00776,0.07356,833,50.50973,-18.21943,0.07356,-18.18872,0.3449,-0.124,0.91943,0.00725,0.9415,0.88947,0.88947,-0.94,0.94,0,0.00404,-1,1.7,8
0,-18.77533,0.00731,0.08565,681,41.44084,-18.78099,0.08565,-18.77472,0.22071,-0.12657,0.90543,0.00781,0.93831,0.8731,0.8731,-0.94057,0.94057,0,0.00456,-1,1.8,8
1,-18.77696,0.00554,0.08331,797,48.09195,-18.78688,0.08331,-18.76711,0.23228,-0.12657,0.902,0.00806,0.93956,0.82711,0.82711,-0.94143,0.94143,0,0.00443,-1,1.8,8
2,-18.77468,0.00766,0.07214,1030,61.4219,-18.78288,0.07214,-18.77017,0.20122,-0.12,0.90857,0.00775,0.94075,0.8962,0.8962,-0.94171,0.94171,0,0.00384,-1,1.8,8
3,-18.77542,0.00781,0.09211,931,56.37859,-18.78577,0.09211,-18.77434,0.23335,-0.12771,0.91171,0.00906,0.93706,0.87235,0.87235,-0.934,0.934,0,0.0049,-1,1.8,8
4,-18.77411,0.00839,0.08277,1620,101.29056,-18.78255,0.08277,-18.77558,0.12358,-0.12714,0.94429,0.00656,0.95706,0.85066,0.85066,-0.958,0.958,0,0.00441,-1,1.8,8
5,-18.77471,0.00655,0.0901,817,49.41201,-18.78419,0.0901,-18.76464,0.33467,-0.126,0.91686,0.00744,0.94144,0.85162,0.85162,-0.94,0.94,0,0.0048,-1,1.8,8
6,-18.77311,0.00975,0.08256,673,40.85354,-18.78935,0.08256,-18.76394,0.30003,-0.128,0.90457,0.00775,0.94225,0.84777,0.84777,-0.94171,0.94171,0,0.00439,-1,1.8,8
7,-18.77808,0.00718,0.08197,889,54.02119,-18.78669,0.08197,-18.76907,0.25539,-0.12429,0.92086,0.00656,0.94556,0.83649,0.83649,-0.95057,0.95057,0,0.00436,-1,1.8,8
8,-18.77393,0.00713,0.09223,847,51.06167,-18.78822,0.09223,-18.76999,0.27185,-0.12571,0.90971,0.00725,0.94875,0.85114,0.85114,-0.94886,0.94886,0,0.00491,-1,1.8,8
9,-18.77217,0.00723,0.08777,659,39.85016,-18.77903,0.08777,-18.77903,0.16155,-0.13486,0.92629,0.00662,0.94887,0.88947,0.88947,-0.94829,0.94829,0,0.00467,-1,1.8,8
0,-19.34388,0.0076,0.07286,681,41.08971,-19.3538,0.07286,-19.34219,0.22755,-0.126,0.90486,0.00794,0.93869,0.8731,0.8731,-0.94057,0.94057,0,0.00376,-1,1.9,8
1,-19.34513,0.00568,0.08559,795,48.55854,-19.35483,0.08559,-19.33738,0.34295,-0.11829,0.90114,0.008,0.9425,0.82711,0.82711,-0.94314,0.94314,0,0.00442,-1,1.9,8
2,-19.34337,0.00773,0.0897,1030,62.16159,-19.3485,0.0897,-19.33849,0.24114,-0.12286,0.91886,0.00725,0.94675,0.8962,0.8962,-0.94657,0.94657,0,0.00464,-1,1.9,8
3,-19.33878,0.01158,0.04011,512,32.55928,-19.36286,0.04011,-19.3243,0.41818,-0.12686,0.91257,0.00788,0.94262,0.87235,0.87235,-0.94457,0.94457,0,0.00207,-1,1.9,8
4,-19.34293,0.00789,0.08478,840,51.13304,-19.35758,0.08478,-19.34553,0.24478,-0.126,0.91114,0.00794,0.94544,0.85066,0.85066,-0.94629,0.94629,0,0.00438,-1,1.9,8
5,-19.34303,0.0064,0.0892,1002,60.48878,-19.34878,0.0892,-19.33697,0.19621,-0.13,0.92771,0.00669,0.95019,0.85162,0.85162,-0.94829,0.94829,0,0.00461,-1,1.9,8
6,-19.34121,0.00977,0.08378,673,40.68678,-19.35501,0.08378,-19.33616,0.29138,-0.13029,0.90686,0.00738,0.94362,0.84777,0.84777,-0.94286,0.94286,0,0.00433,-1,1.9,8
7,-19.34198,0.00799,0.09605,844,51.14921,-19.35196,0.09605,-19.34626,0.16928,-0.124,0.91829,0.009,0.94025,0.83649,0.83649,-0.93857,0.93857,0,0.00496,-1,1.9,8
8,-19.34345,0.00803,0.07269,881,53.0477,-19.35213,0.07269,-19.35069,0.07162,-0.12286,0.91829,0.00738,0.95062,0.85114,0.85114,-0.95143,0.95143,0,0.00376,-1,1.9,8
9,-19.34275,0.00899,0.07915,615,37.45178,-19.35229,0.07915,-19.33818,0.25006,-0.12143,0.92371,0.00781,0.94406,0.88947,0.88947,-0.94343,0.94343,0,0.00409,-1,1.9,8
0,-19.9147,0.00846,0.04875,681,41.3508,-19.92304,0.04875,-19.91417,0.25738,-0.12629,0.90857,0.00788,0.94062,0.8731,0.8731,-0.94229,0.94229,0,0.00245,-1,2,8
1,-19.91432,0.0113,0.05761,536,32.84129,-19.92808,0.05761,-19.89324,0.57129,-0.12857,0.91943,0.00762,0.94487,0.82711,0.82711,-0.94657,0.94657,0,0.00289,-1,2,8
2,-19.91582,0.00807,0.09947,1016,62.50306,-19.92214,0.09947,-19.91764,0.17835,-0.124,0.90686,0.00813,0.93987,0.8962,0.8962,-0.94,0.94,0,0.00499,-1,2,8
3,-19.90681,0.01311,0.07888,510,31.10743,-19.92983,0.07888,-19.90647,0.45263,-0.126,0.90943,0.00744,0.94669,0.87235,0.87235,-0.94771,0.94771,0,0.00396,-1,2,8
4,-19.91473,0.0083,0.078,889,53.88782,-19.91619,0.078,-19.91627,0.22826,-0.12714,0.92371,0.00731,0.95081,0.85066,0.85066,-0.948,0.948,0,0.00392,-1,2,8
5,-19.91296,0.00904,0.09048,753,45.62845,-19.92408,0.09048,-19.92579,0.26353,-0.12657,0.92029,0.00906,0.94006,0.85162,0.85162,-0.93914,0.93914,0,0.00454,-1,2,8
6,-19.91328,0.0076,0.09821,817,49.31043,-19.91632,0.09821,-19.92199,0.23585,-0.12457,0.90229,0.00775,0.9465,0.84777,0.84777,-0.948,0.948,0,0.00493,-1,2,8
7,-19.91408,0.00587,0.0814,977,59.17297,-19.92228,0.0814,-19.91771,0.13537,-0.13114,0.926,0.00669,0.94894,0.83649,0.83649,-0.94914,0.94914,0,0.00409,-1,2,8
8,-19.914,0.00858,0.07434,917,55.03613,-19.92204,0.07434,-19.89967,0.28444,-0.12714,0.92314,0.00619,0.95519,0.85114,0.85114,-0.958,0.958,0,0.00373,-1,2,8
9,-19.90817,0.01075,0.08631,521,31.53471,-19.92917,0.08631,-19.92309,0.22874,-0.12886,0.918,0.00694,0.95269,0.88947,0.88947,-0.95514,0.95514,0,0.00433,-1,2,8
0,-20.48704,0.00865,0.09446,680,41.24784,-20.4937,0.09446,-20.49121,0.09997,-0.13314,0.93829,0.00563,0.96263,0.8731,0.8731,-0.96143,0.96143,0,0.00461,-1,2.1,8
1,-20.48579,0.01238,0.07947,536,33.64585,-20.49689,0.07947,-20.46398,0.60406,-0.13,0.92886,0.00706,0.94881,0.82711,0.82711,-0.95,0.95,0,0.00388,-1,2.1,8
2,-20.48064,0.01067,0.09436,625,37.65433,-20.49811,0.09436,-20.50263,0.16476,-0.12886,0.92543,0.00631,0.95531,0.8962,0.8962,-0.95457,0.95457,0,0.0046,-1,2.1,8
3,-20.48072,0.01151,0.04857,511,30.91062,-20.50271,0.04857,-20.50488,0.3082,-0.12429,0.91971,0.00881,0.94406,0.87235,0.87235,-0.94114,0.94114,0,0.00237,-1,2.1,8
4,-20.48442,0.01134,0.10108,1483,92.08247,-20.49751,0.10108,-20.48669,0.24196,-0.13229,0.94143,0.00606,0.95481,0.85066,0.85066,-0.95371,0.95371,0,0.00493,-1,2.1,8
5,-20.48413,0.00948,0.07681,589,35.96871,-20.49734,0.07681,-20.47871,0.27157,-0.12486,0.91286,0.00731,0.94706,0.85162,0.85162,-0.94857,0.94857,0,0.00375,-1,2.1,8
6,-20.48381,0.00958,0.06683,788,47.79367,-20.49318,0.06683,-20.48008,0.32549,-0.13286,0.926,0.00744,0.94844,0.84777,0.84777,-0.94543,0.94543,0,0.00326,-1,2.1,8
7,-20.48405,0.01073,0.07833,647,38.85917,-20.49856,0.07833,-20.48349,0.27095,-0.13371,0.92514,0.00662,0.95237,0.83649,0.83649,-0.95114,0.95114,0,0.00382,-1,2.1,8
8,-20.48433,0.01028,0.09143,881,53.14748,-20.49701,0.09143,-20.4852,0.16631,-0.12743,0.92571,0.00625,0.956,0.85114,0.85114,-0.95686,0.95686,0,0.00446,-1,2.1,8
9,-20.48203,0.01039,0.09596,518,31.40391,-20.49737,0.09596,-20.47701,0.56688,-0.12514,0.92286,0.00762,0.95662,0.88947,0.88947,-0.95743,0.95743,0,0.00468,-1,2.1,8
0,-21.05485,0.01276,0.06238,528,32.23441,-21.07074,0.06238,-21.04472,0.50779,-0.128,0.92,0.00625,0.95125,0.8731,0.8731,-0.952,0.952,0,0.00296,-1,2.2,8
1,-21.0591,0.00963,0.10528,829,53.28132,-21.06316,0.10528,-21.05985,0.28036,-0.12914,0.93029,0.0065,0.959,0.82711,0.82711,-0.95857,0.95857,0,0.005,-1,2.2,8
2,-21.05463,0.01044,0.09575,625,40.15042,-21.07007,0.09575,-21.07598,0.17306,-0.13,0.92886,0.00606,0.95781,0.8962,0.8962,-0.95686,0.95686,0,0.00454,-1,2.2,8
3,-21.05746,0.01201,0.09894,597,37.86681,-21.06583,0.09894,-21.05014,0.37662,-0.13057,0.93343,0.00656,0.95006,0.87235,0.87235,-0.94886,0.94886,0,0.0047,-1,2.2,8
4,-21.05166,0.01479,0.06407,1404,89.88352,-21.08033,0.06407,-21.04847,0.47187,-0.12943,0.94771,0.00606,0.96006,0.85066,0.85066,-0.95771,0.95771,0,0.00304,-1,2.2,8
5,-21.05836,0.00982,0.09793,589,37.90552,-21.06851,0.09793,-21.05926,0.25751,-0.12543,0.91571,0.00656,0.95181,0.85162,0.85162,-0.95343,0.95343,0,0.00465,-1,2.2,8
6,-21.05523,0.01214,0.08151,788,50.77504,-21.06665,0.08151,-21.05519,0.36905,-0.13343,0.93,0.00681,0.95156,0.84777,0.84777,-0.94886,0.94886,0,0.00387,-1,2.2,8
7,-21.05778,0.01067,0.08244,647,40.73694,-21.07137,0.08244,-21.05613,0.28288,-0.13457,0.92829,0.00631,0.95456,0.83649,0.83649,-0.95343,0.95343,0,0.00391,-1,2.2,8
8,-21.06024,0.0073,0.05469,1009,63.11637,-21.07226,0.05469,-21.06678,0.23464,-0.12971,0.93543,0.00625,0.956,0.85114,0.85114,-0.954,0.954,0,0.0026,-1,2.2,8
9,-21.05669,0.01158,0.09587,521,32.74011,-21.07382,0.09587,-21.06906,0.19553,-0.13314,0.93143,0.00575,0.9605,0.88947,0.88947,-0.96143,0.96143,0,0.00455,-1,2.2,8
0,-21.63037,0.01215,0.08253,527,33.8392,-21.64708,0.08253,-21.61916,0.39298,-0.13029,0.928,0.006,0.95925,0.8731,0.8731,-0.95943,0.95943,0,0.00381,-1,2.3,8
1,-21.63523,0.00833,0.08213,801,50.24972,-21.64652,0.08213,-21.63079,0.25656,-0.128,0.92514,0.00725,0.95,0.82711,0.82711,-0.94943,0.94943,0,0.00379,-1,2.3,8
2,-21.63043,0.01054,0.10121,625,39.30965,-21.64407,0.10121,-21.65257,0.18742,-0.13086,0.93143,0.00588,0.95913,0.8962,0.8962,-0.958,0.958,0,0.00468,-1,2.3,8
3,-21.63084,0.01125,0.0583,511,32.53021,-21.65065,0.0583,-21.64408,0.32314,-0.128,0.93029,0.00713,0.95287,0.87235,0.87235,-0.95114,0.95114,0,0.00269,-1,2.3,8
4,-21.6334,0.00982,0.10415,891,54.13381,-21.64041,0.10415,-21.63834,0.30825,-0.12714,0.93629,0.00644,0.95594,0.85066,0.85066,-0.95486,0.95486,0,0.00481,-1,2.3,8
5,-21.63422,0.01094,0.09649,561,35.21201,-21.64835,0.09649,-21.64308,0.1548,-0.12771,0.93514,0.00656,0.95806,0.85162,0.85162,-0.95771,0.95771,0,0.00446,-1,2.3,8
