num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
9,-62.40525,0.10217,0.18374,753.0,105.28674,-62.50626,0.18374,-62.50796,0.57452,-0.062,0.96093,0.0012,0.98033,0.0005,0.0005,-0.98347,0.98347,0.0,0.00294,-4.1,16
0,-61.11456,0.01637,0.27585,166.0,23.20234,-61.13416,0.27585,-61.12497,0.4299,-0.062,0.9548,0.00148,0.9788,0.00088,0.00088,-0.98027,0.98027,0.0,0.00451,-4.0,16
1,-61.1109,0.01925,0.28037,291.0,40.18149,-61.13269,0.28037,-61.11301,0.5657,-0.06293,0.9512,0.00131,0.97862,0.00175,0.00175,-0.98027,0.98027,0.0,0.00459,-4.0,16
2,-61.0997,0.0228,0.2966,165.0,22.9889,-61.1152,0.2966,-61.09997,0.39421,-0.06147,0.96013,0.00161,0.97792,0.00194,0.00194,-0.97987,0.97987,0.0,0.00485,-4.0,16
3,-61.11534,0.01766,0.21985,1916.0,271.42142,-61.14023,0.21985,-61.11464,0.45646,-0.0644,0.95827,0.00123,0.97992,0.00075,0.00075,-0.98133,0.98133,0.0,0.0036,-4.0,16
4,-59.86382,1.82353,0.29302,481.0,69.15755,-60.92208,0.29302,-60.92591,0.61498,-0.06333,0.95293,0.00117,0.98211,0.00124,0.00124,-0.98453,0.98453,0.0,0.00481,-4.0,16
5,-61.11811,0.01549,0.30262,357.0,49.19445,-61.10626,0.30262,-61.12944,0.5085,-0.05907,0.95533,0.00177,0.97408,0.00075,0.00075,-0.97533,0.97533,0.0,0.00495,-4.0,16
6,-59.95629,1.49723,0.30248,1321.0,181.59467,-60.74108,0.30248,-60.77967,1.27834,-0.06173,0.95453,0.00095,0.98533,0.00125,0.00125,-0.98933,0.98933,0.0,0.00498,-4.0,16
7,-61.11478,0.01799,0.29005,2518.0,340.32013,-61.14457,0.29005,-61.13532,0.27987,-0.06,0.94933,0.00153,0.97616,0.0015,0.0015,-0.97867,0.97867,0.0,0.00474,-4.0,16
8,-61.11369,0.02235,0.29151,1208.0,163.54073,-61.1415,0.29151,-61.12075,0.48068,-0.0616,0.9624,0.00122,0.97834,0.001,0.001,-0.98173,0.98173,0.0,0.00477,-4.0,16
9,-61.02159,0.07855,0.30461,723.0,99.52935,-61.09462,0.30461,-61.15921,2.01617,-0.06213,0.96427,0.00138,0.97919,0.0005,0.0005,-0.98093,0.98093,0.0,0.00499,-4.0,16
