num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
3,-66.99332,0.02281,0.30303,624.0,332.53167,-66.99803,0.30303,-67.05692,1.61176,-0.0632,0.9688,0.00097,0.98472,0.00075,0.00075,-0.9864,0.9864,0.0,0.00452,-4.4,16
4,-66.98454,0.02892,0.21562,604.0,293.29412,-67.00698,0.21562,-66.96715,0.96255,-0.0632,0.97547,0.00084,0.98397,0.00124,0.00124,-0.9864,0.9864,0.0,0.00322,-4.4,16
5,-66.97663,0.03378,0.27581,682.0,332.59792,-67.01184,0.27581,-66.9844,0.59204,-0.06307,0.9644,0.00102,0.98264,0.00075,0.00075,-0.98573,0.98573,0.0,0.00412,-4.4,16
6,-66.99295,0.02644,0.33401,733.0,364.45625,-67.00343,0.33401,-67.01463,0.35546,-0.06227,0.96013,0.00114,0.98202,0.00125,0.00125,-0.984,0.984,0.0,0.00498,-4.4,16
7,-66.9766,0.03106,0.28273,605.0,342.89745,-67.00297,0.28273,-66.98275,0.59385,-0.06347,0.9704,0.00097,0.98372,0.0015,0.0015,-0.98653,0.98653,0.0,0.00422,-4.4,16
8,-67.00009,0.01846,0.19985,660.0,453.44356,-67.02016,0.19985,-66.98699,0.45753,-0.064,0.9632,0.00113,0.98094,0.001,0.001,-0.9832,0.9832,0.0,0.00298,-4.4,16
9,-66.96443,0.04116,0.28217,566.0,285.91525,-67.00742,0.28217,-66.95382,0.82856,-0.06413,0.9644,0.00098,0.98223,0.0005,0.0005,-0.98467,0.98467,0.0,0.00421,-4.4,16
0,-65.50911,0.02876,0.19817,591.0,291.20834,-65.54961,0.19817,-65.4994,0.50832,-0.064,0.96747,0.00081,0.98431,0.00088,0.00088,-0.9876,0.9876,0.0,0.00302,-4.3,16
1,-65.5172,0.02055,0.27695,630.0,316.85173,-65.55063,0.27695,-65.53676,0.70386,-0.06253,0.96067,0.00108,0.9822,0.00175,0.00175,-0.98427,0.98427,0.0,0.00422,-4.3,16
2,-65.52256,0.02291,0.2308,634.0,306.39647,-65.52293,0.2308,-65.51955,0.53374,-0.06573,0.974,0.00095,0.98395,0.00194,0.00194,-0.98587,0.98587,0.0,0.00352,-4.3,16
3,-65.51282,0.01914,0.29102,728.0,348.09,-65.52139,0.29102,-65.52752,0.63376,-0.06387,0.95453,0.00114,0.98164,0.00075,0.00075,-0.98347,0.98347,0.0,0.00444,-4.3,16
4,-65.51124,0.02548,0.16066,604.0,286.28298,-65.53368,0.16066,-65.52037,0.92076,-0.0628,0.9724,0.00092,0.98361,0.00124,0.00124,-0.98587,0.98587,0.0,0.00245,-4.3,16
5,-65.51234,0.03892,0.31721,628.0,297.02912,-65.51688,0.31721,-65.52739,0.35585,-0.06213,0.96693,0.001,0.98369,0.00075,0.00075,-0.9856,0.9856,0.0,0.00484,-4.3,16
6,-65.49085,0.03839,0.30921,697.0,336.03315,-65.53448,0.30921,-65.46565,0.94656,-0.0608,0.96187,0.00116,0.97922,0.00125,0.00125,-0.9832,0.9832,0.0,0.00472,-4.3,16
